Booking_ID,Date_Time,Year,Month,Day_of_Week,Hour,Customer_ID,Customer_Type,Booking_Type,Seat_Type,Duration_Hours,Total_Amount_MYR,Payment_Method,Rating,Peak_Hour,Occupancy_Rate_%,Seat_Available
BK00220,13-01-2021 15:35,2021,1,Wednesday,15,C0595,Freelancer,Walk-in,Group,1.6,6.91,E-Wallet,5,Yes,54,Yes
BK05302,13-01-2021 23:33,2021,1,Wednesday,23,C0880,Freelancer,Pre-Booked,Individual,2.9,12.53,E-Wallet,4,No,51,N/A
BK00812,14-01-2021 00:18,2021,1,Thursday,0,C0930,University Student,Walk-in,Group,2.3,9.94,E-Wallet,2,No,65,Yes
BK04364,14-01-2021 05:21,2021,1,Thursday,5,C0350,University Student,Pre-Booked,Individual,3,12.96,E-Wallet,5,No,47,N/A
BK03118,14-01-2021 08:11,2021,1,Thursday,8,C1812,University Student,Pre-Booked,Individual,1.9,8.21,Card,2,No,61,N/A
BK04651,14-01-2021 08:46,2021,1,Thursday,8,C1863,University Student,Pre-Booked,Private Room,2.1,34.02,E-Wallet,4,No,53,N/A
BK03241,15-01-2021 02:34,2021,1,Friday,2,C1148,University Student,Pre-Booked,Individual,3.3,14.26,E-Wallet,5,No,55,N/A
BK01236,15-01-2021 05:02,2021,1,Friday,5,C0909,Freelancer,Walk-in,Individual,1.3,5.62,Cash,5,No,57,Yes
BK03720,15-01-2021 12:54,2021,1,Friday,12,C0338,Freelancer,Pre-Booked,Individual,2,8.64,E-Wallet,4,No,59,N/A
BK00190,16-01-2021 00:30,2021,1,Saturday,0,C1368,University Student,Pre-Booked,Individual,2.9,12.53,Cash,5,No,65,N/A
BK04339,16-01-2021 16:33,2021,1,Saturday,16,C1912,Freelancer,Walk-in,Individual,2.4,10.37,E-Wallet,5,Yes,65,Yes
BK05036,17-01-2021 04:58,2021,1,Sunday,4,C0994,Freelancer,Walk-in,Individual,2.3,9.94,Card,1,No,71,Yes
BK04989,17-01-2021 06:43,2021,1,Sunday,6,C1406,University Student,Walk-in,Individual,1.7,7.34,Card,3,No,64,Yes
BK03892,17-01-2021 10:09,2021,1,Sunday,10,C0432,University Student,Pre-Booked,Private Room,1.7,27.54,E-Wallet,4,No,61,N/A
BK04403,17-01-2021 22:44,2021,1,Sunday,22,C0005,University Student,Pre-Booked,Group,2.6,11.23,Cash,3,No,64,N/A
BK01695,18-01-2021 01:44,2021,1,Monday,1,C1037,Working Professional,Pre-Booked,Private Room,2.5,40.5,Card,4,No,63,N/A
BK04483,18-01-2021 03:47,2021,1,Monday,3,C0119,University Student,Walk-in,Individual,1.3,5.62,Cash,4,No,69,Yes
BK00887,18-01-2021 10:32,2021,1,Monday,10,C0256,University Student,Walk-in,Private Room,1.5,24.3,E-Wallet,5,No,50,Yes
BK03912,18-01-2021 12:24,2021,1,Monday,12,C1167,Working Professional,Pre-Booked,Individual,2.3,9.94,Card,3,No,52,N/A
BK01028,18-01-2021 17:05,2021,1,Monday,17,C1773,University Student,Pre-Booked,Group,3.1,13.39,E-Wallet,4,Yes,63,N/A
BK04559,19-01-2021 01:57,2021,1,Tuesday,1,C0973,University Student,Pre-Booked,Individual,2.4,10.37,Card,2,No,57,N/A
BK03648,19-01-2021 18:21,2021,1,Tuesday,18,C0426,University Student,Pre-Booked,Individual,2.4,10.37,Card,5,Yes,59,N/A
BK00392,19-01-2021 20:37,2021,1,Tuesday,20,C0717,Freelancer,Pre-Booked,Individual,2.4,10.37,Cash,4,Yes,62,N/A
BK03896,19-01-2021 21:54,2021,1,Tuesday,21,C0251,University Student,Pre-Booked,Group,3.2,13.82,Card,4,Yes,56,N/A
BK04591,20-01-2021 04:11,2021,1,Wednesday,4,C1674,University Student,Pre-Booked,Individual,2.2,9.5,E-Wallet,4,No,49,N/A
BK00960,20-01-2021 10:17,2021,1,Wednesday,10,C0414,University Student,Walk-in,Group,1.9,8.21,E-Wallet,4,No,59,Yes
BK01017,20-01-2021 12:46,2021,1,Wednesday,12,C1137,Freelancer,Walk-in,Individual,1.2,5.18,Cash,4,No,50,Yes
BK00196,20-01-2021 18:07,2021,1,Wednesday,18,C1833,University Student,Pre-Booked,Individual,3.4,14.69,E-Wallet,5,Yes,61,N/A
BK00973,21-01-2021 17:42,2021,1,Thursday,17,C1044,University Student,Pre-Booked,Group,2.4,10.37,E-Wallet,5,Yes,56,N/A
BK02188,22-01-2021 09:30,2021,1,Friday,9,C0558,University Student,Pre-Booked,Individual,2.2,9.5,E-Wallet,4,No,57,N/A
BK01036,22-01-2021 09:40,2021,1,Friday,9,C0501,University Student,Walk-in,Group,2.1,9.07,Cash,4,No,61,Yes
BK01954,22-01-2021 09:54,2021,1,Friday,9,C0755,University Student,Walk-in,Individual,2.4,10.37,Card,5,No,64,Yes
BK01019,22-01-2021 11:34,2021,1,Friday,11,C0095,University Student,Pre-Booked,Individual,2.3,9.94,Cash,2,No,54,N/A
BK00827,23-01-2021 15:20,2021,1,Saturday,15,C1329,University Student,Walk-in,Individual,2,8.64,E-Wallet,1,Yes,75,Yes
BK01097,23-01-2021 18:37,2021,1,Saturday,18,C1724,Freelancer,Pre-Booked,Group,2.3,9.94,Card,5,Yes,74,N/A
BK03338,23-01-2021 19:21,2021,1,Saturday,19,C1487,Working Professional,Pre-Booked,Individual,3.5,15.12,Card,5,Yes,69,N/A
BK03360,24-01-2021 06:42,2021,1,Sunday,6,C1255,University Student,Pre-Booked,Group,2.2,9.5,E-Wallet,5,No,72,N/A
BK03931,24-01-2021 13:19,2021,1,Sunday,13,C1290,University Student,Walk-in,Group,1.4,6.05,E-Wallet,4,No,62,Yes
BK02205,25-01-2021 09:57,2021,1,Monday,9,C0304,University Student,Pre-Booked,Individual,2.6,11.23,Card,4,No,47,N/A
BK01125,25-01-2021 14:09,2021,1,Monday,14,C1586,Freelancer,Pre-Booked,Group,1.6,6.91,Card,3,Yes,62,N/A
BK04646,25-01-2021 14:32,2021,1,Monday,14,C0932,University Student,Walk-in,Group,2,8.64,Card,5,Yes,52,Yes
BK02891,25-01-2021 18:58,2021,1,Monday,18,C1676,Working Professional,Pre-Booked,Individual,1.7,7.34,E-Wallet,5,Yes,59,N/A
BK01448,25-01-2021 22:47,2021,1,Monday,22,C0579,University Student,Walk-in,Individual,1.3,5.62,E-Wallet,2,No,62,Yes
BK03113,26-01-2021 07:12,2021,1,Tuesday,7,C1712,University Student,Walk-in,Individual,1.5,6.48,Card,3,No,62,Yes
BK01277,27-01-2021 00:33,2021,1,Wednesday,0,C1011,Working Professional,Pre-Booked,Individual,2.9,12.53,Card,4,No,58,N/A
BK01166,27-01-2021 08:46,2021,1,Wednesday,8,C1069,University Student,Pre-Booked,Individual,3.2,13.82,Card,4,No,48,N/A
BK01031,27-01-2021 14:42,2021,1,Wednesday,14,C1389,University Student,Pre-Booked,Group,3.3,14.26,Card,4,Yes,52,N/A
BK02860,27-01-2021 15:04,2021,1,Wednesday,15,C1258,Freelancer,Walk-in,Private Room,1.3,21.06,Cash,4,Yes,50,Yes
BK03422,28-01-2021 11:23,2021,1,Thursday,11,C0433,University Student,Walk-in,Group,2,8.64,Cash,5,No,57,Yes
BK01755,28-01-2021 12:33,2021,1,Thursday,12,C1793,University Student,Walk-in,Private Room,1.8,29.16,Cash,1,No,66,Yes
BK05364,28-01-2021 23:13,2021,1,Thursday,23,C1250,University Student,Pre-Booked,Group,2.2,9.5,Card,4,No,63,N/A
BK05496,29-01-2021 05:17,2021,1,Friday,5,C1508,University Student,Pre-Booked,Group,2.3,9.94,Cash,4,No,63,N/A
BK02708,29-01-2021 12:11,2021,1,Friday,12,C0540,Freelancer,Walk-in,Group,2,8.64,Cash,4,No,58,Yes
BK04725,29-01-2021 13:26,2021,1,Friday,13,C1600,University Student,Walk-in,Group,2.2,9.5,Cash,4,No,55,Yes
BK02223,29-01-2021 17:58,2021,1,Friday,17,C0187,University Student,Walk-in,Group,2.2,9.5,Cash,5,Yes,50,Yes
BK03730,29-01-2021 18:12,2021,1,Friday,18,C0985,University Student,Pre-Booked,Private Room,3.2,51.84,E-Wallet,5,Yes,50,N/A
BK02472,30-01-2021 06:15,2021,1,Saturday,6,C0242,University Student,Walk-in,Individual,1.3,5.62,Cash,3,No,78,Yes
BK05410,31-01-2021 19:10,2021,1,Sunday,19,C0371,University Student,Pre-Booked,Private Room,2.2,35.64,Card,5,Yes,65,N/A
BK02162,01-02-2021 02:59,2021,2,Monday,2,C0304,Freelancer,Pre-Booked,Private Room,3.3,53.46,Card,4,No,52,N/A
BK02378,01-02-2021 05:44,2021,2,Monday,5,C1935,Working Professional,Walk-in,Private Room,1.4,22.68,E-Wallet,4,No,64,Yes
BK02730,01-02-2021 16:48,2021,2,Monday,16,C1486,University Student,Pre-Booked,Group,2.7,11.66,E-Wallet,3,Yes,51,N/A
BK04374,01-02-2021 19:28,2021,2,Monday,19,C1920,Freelancer,Pre-Booked,Individual,1.5,6.48,Cash,5,Yes,53,N/A
BK01287,01-02-2021 20:41,2021,2,Monday,20,C0549,Freelancer,Walk-in,Group,1.7,7.34,Card,3,Yes,59,Yes
BK00892,02-02-2021 10:44,2021,2,Tuesday,10,C0393,Freelancer,Walk-in,Individual,2.3,9.94,Cash,4,No,58,Yes
BK02646,02-02-2021 13:19,2021,2,Tuesday,13,C1956,University Student,Pre-Booked,Group,3.4,14.69,E-Wallet,5,No,46,N/A
BK00195,02-02-2021 17:19,2021,2,Tuesday,17,C1703,Working Professional,Walk-in,Private Room,1.3,21.06,Cash,4,Yes,51,Yes
BK03964,02-02-2021 19:09,2021,2,Tuesday,19,C0626,Other,Walk-in,Individual,2,8.64,E-Wallet,4,Yes,59,Yes
BK01633,02-02-2021 21:00,2021,2,Tuesday,21,C1428,Freelancer,Pre-Booked,Group,2.5,10.8,E-Wallet,3,Yes,53,N/A
BK03188,02-02-2021 23:52,2021,2,Tuesday,23,C1649,Other,Pre-Booked,Private Room,2,32.4,Card,4,No,50,N/A
BK03878,03-02-2021 18:21,2021,2,Wednesday,18,C0894,Other,Walk-in,Private Room,2.2,35.64,Cash,2,Yes,67,Yes
BK00743,03-02-2021 21:38,2021,2,Wednesday,21,C0160,Working Professional,Pre-Booked,Individual,1.8,7.78,E-Wallet,3,Yes,48,N/A
BK02662,04-02-2021 01:37,2021,2,Thursday,1,C0139,University Student,Pre-Booked,Group,2.5,10.8,E-Wallet,4,No,54,N/A
BK04228,04-02-2021 11:41,2021,2,Thursday,11,C0698,University Student,Walk-in,Group,1.7,7.34,E-Wallet,5,No,67,Yes
BK02165,05-02-2021 10:02,2021,2,Friday,10,C1129,University Student,Pre-Booked,Group,3.4,14.69,E-Wallet,3,No,46,N/A
BK02616,05-02-2021 14:44,2021,2,Friday,14,C1204,Freelancer,Pre-Booked,Private Room,2.8,45.36,E-Wallet,2,Yes,62,N/A
BK03784,05-02-2021 17:01,2021,2,Friday,17,C0502,University Student,Walk-in,Group,1.3,5.62,Cash,4,Yes,66,Yes
BK03715,05-02-2021 23:24,2021,2,Friday,23,C1138,University Student,Pre-Booked,Group,2.9,12.53,Card,5,No,57,N/A
BK05296,06-02-2021 01:43,2021,2,Saturday,1,C0126,University Student,Pre-Booked,Private Room,2.8,45.36,E-Wallet,5,No,65,N/A
BK01579,06-02-2021 02:51,2021,2,Saturday,2,C0130,University Student,Pre-Booked,Individual,2.9,12.53,E-Wallet,4,No,70,N/A
BK03883,06-02-2021 03:54,2021,2,Saturday,3,C0627,Working Professional,Pre-Booked,Individual,2.4,10.37,Card,5,No,67,N/A
BK01886,06-02-2021 07:17,2021,2,Saturday,7,C0002,University Student,Pre-Booked,Group,3,12.96,Card,4,No,71,N/A
BK01103,06-02-2021 09:28,2021,2,Saturday,9,C0049,Freelancer,Pre-Booked,Individual,3,12.96,E-Wallet,5,No,59,N/A
BK03215,06-02-2021 13:24,2021,2,Saturday,13,C1559,University Student,Pre-Booked,Private Room,2.2,35.64,Cash,4,No,62,N/A
BK04701,06-02-2021 14:57,2021,2,Saturday,14,C0261,University Student,Pre-Booked,Individual,1.9,8.21,E-Wallet,5,Yes,64,N/A
BK04514,06-02-2021 19:06,2021,2,Saturday,19,C1606,Freelancer,Pre-Booked,Individual,1.6,6.91,Cash,4,Yes,55,N/A
BK04469,06-02-2021 21:01,2021,2,Saturday,21,C0517,University Student,Walk-in,Individual,1.7,7.34,Card,3,Yes,74,Yes
BK03965,06-02-2021 23:49,2021,2,Saturday,23,C0135,University Student,Pre-Booked,Group,1.6,6.91,E-Wallet,5,No,55,N/A
BK01859,07-02-2021 23:38,2021,2,Sunday,23,C1890,Freelancer,Pre-Booked,Individual,1.7,7.34,Card,5,No,70,N/A
BK01171,08-02-2021 02:00,2021,2,Monday,2,C0141,University Student,Walk-in,Individual,2.3,9.94,Card,5,No,56,Yes
BK00793,08-02-2021 04:26,2021,2,Monday,4,C0356,Working Professional,Walk-in,Group,1.5,6.48,Card,4,No,58,Yes
BK04897,08-02-2021 08:21,2021,2,Monday,8,C0267,University Student,Pre-Booked,Individual,1.9,8.21,E-Wallet,5,No,51,N/A
BK04033,08-02-2021 10:50,2021,2,Monday,10,C0106,Freelancer,Walk-in,Private Room,1.4,22.68,E-Wallet,3,No,60,Yes
BK04452,08-02-2021 11:11,2021,2,Monday,11,C1879,Freelancer,Pre-Booked,Private Room,3.5,56.7,Cash,5,No,62,N/A
BK05319,08-02-2021 11:29,2021,2,Monday,11,C1528,Freelancer,Walk-in,Individual,2,8.64,E-Wallet,4,No,53,Yes
BK03789,08-02-2021 22:00,2021,2,Monday,22,C1865,Freelancer,Walk-in,Group,1.6,6.91,E-Wallet,5,No,55,Yes
BK00360,09-02-2021 10:00,2021,2,Tuesday,10,C1586,University Student,Walk-in,Individual,2.3,9.94,E-Wallet,2,No,54,Yes
BK05080,09-02-2021 12:47,2021,2,Tuesday,12,C0247,University Student,Pre-Booked,Individual,3.2,13.82,E-Wallet,4,No,49,N/A
BK03506,09-02-2021 13:29,2021,2,Tuesday,13,C1656,University Student,Pre-Booked,Private Room,1.6,25.92,Card,5,No,50,N/A
BK02123,09-02-2021 21:25,2021,2,Tuesday,21,C0706,University Student,Walk-in,Group,1.6,6.91,Card,1,Yes,51,Yes
BK05101,11-02-2021 09:00,2021,2,Thursday,9,C0906,Working Professional,Walk-in,Individual,2.4,10.37,E-Wallet,5,No,56,Yes
BK00817,11-02-2021 21:26,2021,2,Thursday,21,C1154,University Student,Pre-Booked,Individual,1.9,8.21,E-Wallet,4,Yes,53,N/A
BK02495,11-02-2021 21:51,2021,2,Thursday,21,C1435,University Student,Pre-Booked,Individual,2.9,12.53,E-Wallet,5,Yes,55,N/A
BK05338,12-02-2021 20:04,2021,2,Friday,20,C0215,Working Professional,Walk-in,Group,1.1,4.75,Cash,4,Yes,53,Yes
BK01903,12-02-2021 23:22,2021,2,Friday,23,C0824,Freelancer,Pre-Booked,Individual,2,8.64,E-Wallet,4,No,56,N/A
BK02657,13-02-2021 10:49,2021,2,Saturday,10,C1200,Freelancer,Pre-Booked,Private Room,2.3,37.26,E-Wallet,3,No,72,N/A
BK00633,13-02-2021 11:22,2021,2,Saturday,11,C0964,University Student,Walk-in,Private Room,1.1,17.82,E-Wallet,4,No,74,Yes
BK02774,13-02-2021 12:49,2021,2,Saturday,12,C0813,Other,Pre-Booked,Private Room,1.9,30.78,Card,5,No,69,N/A
BK00313,13-02-2021 20:09,2021,2,Saturday,20,C0762,Working Professional,Walk-in,Individual,2.3,9.94,E-Wallet,4,Yes,62,Yes
BK05105,14-02-2021 16:07,2021,2,Sunday,16,C1810,University Student,Pre-Booked,Group,2.8,12.1,Cash,4,Yes,74,N/A
BK05369,14-02-2021 22:57,2021,2,Sunday,22,C1940,Working Professional,Pre-Booked,Group,2.6,11.23,Card,4,No,61,N/A
BK01052,15-02-2021 00:41,2021,2,Monday,0,C0779,University Student,Pre-Booked,Individual,1.8,7.78,E-Wallet,3,No,46,N/A
BK02580,15-02-2021 08:06,2021,2,Monday,8,C0608,University Student,Pre-Booked,Group,2.2,9.5,Card,4,No,49,N/A
BK03112,15-02-2021 09:33,2021,2,Monday,9,C1895,University Student,Walk-in,Individual,1.2,5.18,Card,4,No,66,Yes
BK03810,15-02-2021 21:16,2021,2,Monday,21,C1201,University Student,Walk-in,Group,2,8.64,Card,3,Yes,61,Yes
BK03032,15-02-2021 23:40,2021,2,Monday,23,C1661,Freelancer,Walk-in,Group,2.4,10.37,E-Wallet,4,No,57,Yes
BK00626,16-02-2021 08:06,2021,2,Tuesday,8,C1408,University Student,Pre-Booked,Individual,3.2,13.82,E-Wallet,4,No,46,N/A
BK01698,17-02-2021 00:52,2021,2,Wednesday,0,C1877,University Student,Pre-Booked,Group,3.2,13.82,E-Wallet,4,No,53,N/A
BK01485,17-02-2021 07:36,2021,2,Wednesday,7,C1989,Working Professional,Walk-in,Individual,2.2,9.5,Cash,3,No,68,Yes
BK02873,17-02-2021 11:13,2021,2,Wednesday,11,C0299,University Student,Walk-in,Private Room,1.4,22.68,Cash,2,No,56,Yes
BK03967,17-02-2021 16:58,2021,2,Wednesday,16,C1967,University Student,Walk-in,Group,1.2,5.18,Cash,4,Yes,69,Yes
BK00056,18-02-2021 06:29,2021,2,Thursday,6,C1670,Working Professional,Walk-in,Group,1.9,8.21,Cash,5,No,69,Yes
BK03166,18-02-2021 17:52,2021,2,Thursday,17,C0554,University Student,Pre-Booked,Private Room,2.5,40.5,E-Wallet,3,Yes,55,N/A
BK02692,18-02-2021 19:47,2021,2,Thursday,19,C0311,University Student,Walk-in,Individual,1.2,5.18,Card,5,Yes,50,Yes
BK02251,18-02-2021 23:20,2021,2,Thursday,23,C0906,Working Professional,Pre-Booked,Group,2.3,9.94,Card,4,No,60,N/A
BK01915,19-02-2021 11:19,2021,2,Friday,11,C1279,University Student,Pre-Booked,Individual,1.8,7.78,Card,2,No,54,N/A
BK00413,19-02-2021 16:03,2021,2,Friday,16,C0040,University Student,Pre-Booked,Private Room,1.9,30.78,Cash,5,Yes,57,N/A
BK04882,20-02-2021 00:13,2021,2,Saturday,0,C1215,Freelancer,Walk-in,Group,1.4,6.05,Cash,3,No,64,Yes
BK05228,20-02-2021 14:32,2021,2,Saturday,14,C0838,Freelancer,Walk-in,Individual,1.9,8.21,Cash,5,Yes,77,Yes
BK01022,20-02-2021 23:16,2021,2,Saturday,23,C0534,Freelancer,Pre-Booked,Individual,1.8,7.78,Card,3,No,63,N/A
BK05446,21-02-2021 12:51,2021,2,Sunday,12,C0394,Working Professional,Walk-in,Individual,1.3,5.62,E-Wallet,4,No,76,Yes
BK02329,21-02-2021 13:40,2021,2,Sunday,13,C0672,Freelancer,Pre-Booked,Individual,2.9,12.53,E-Wallet,3,No,71,N/A
BK04716,22-02-2021 00:52,2021,2,Monday,0,C1513,University Student,Pre-Booked,Group,1.9,8.21,E-Wallet,4,No,55,N/A
BK05249,22-02-2021 05:35,2021,2,Monday,5,C0936,University Student,Pre-Booked,Individual,2.1,9.07,Card,4,No,56,N/A
BK00486,22-02-2021 13:45,2021,2,Monday,13,C1228,Freelancer,Pre-Booked,Individual,1.6,6.91,E-Wallet,3,No,57,N/A
BK04321,22-02-2021 17:27,2021,2,Monday,17,C1647,Freelancer,Pre-Booked,Private Room,1.8,29.16,Cash,5,Yes,55,N/A
BK00574,23-02-2021 00:41,2021,2,Tuesday,0,C0505,University Student,Pre-Booked,Individual,2.6,11.23,Card,5,No,61,N/A
BK02433,23-02-2021 06:51,2021,2,Tuesday,6,C1234,University Student,Pre-Booked,Individual,3.4,14.69,E-Wallet,4,No,57,N/A
BK04863,23-02-2021 07:14,2021,2,Tuesday,7,C1805,Working Professional,Walk-in,Private Room,1.9,30.78,Card,3,No,70,Yes
BK04422,23-02-2021 15:15,2021,2,Tuesday,15,C1987,University Student,Pre-Booked,Private Room,3.1,50.22,E-Wallet,4,Yes,57,N/A
BK01791,24-02-2021 02:35,2021,2,Wednesday,2,C1114,University Student,Walk-in,Individual,2.2,9.5,E-Wallet,2,No,69,Yes
BK04861,24-02-2021 06:31,2021,2,Wednesday,6,C0214,Other,Walk-in,Group,1.1,4.75,Cash,2,No,58,Yes
BK04241,24-02-2021 08:15,2021,2,Wednesday,8,C0638,University Student,Walk-in,Individual,2.3,9.94,E-Wallet,4,No,52,Yes
BK03982,24-02-2021 17:57,2021,2,Wednesday,17,C1896,Other,Walk-in,Private Room,1,16.2,E-Wallet,5,Yes,50,Yes
BK05216,24-02-2021 20:49,2021,2,Wednesday,20,C0399,Working Professional,Walk-in,Private Room,2.4,38.88,Card,4,Yes,60,Yes
BK02535,25-02-2021 10:00,2021,2,Thursday,10,C1259,University Student,Pre-Booked,Individual,3.2,13.82,Cash,4,No,47,N/A
BK00390,25-02-2021 10:47,2021,2,Thursday,10,C0511,Freelancer,Pre-Booked,Group,1.8,7.78,Card,4,No,46,N/A
BK04161,25-02-2021 14:28,2021,2,Thursday,14,C0886,Other,Pre-Booked,Individual,2.2,9.5,E-Wallet,5,Yes,50,N/A
BK00619,25-02-2021 18:32,2021,2,Thursday,18,C1901,University Student,Walk-in,Group,1.8,7.78,E-Wallet,5,Yes,63,Yes
BK00996,25-02-2021 18:43,2021,2,Thursday,18,C1570,Working Professional,Pre-Booked,Group,3.1,13.39,E-Wallet,4,Yes,63,N/A
BK03993,26-02-2021 05:23,2021,2,Friday,5,C0341,University Student,Walk-in,Private Room,2,32.4,Cash,2,No,53,Yes
BK04677,26-02-2021 08:32,2021,2,Friday,8,C1769,Freelancer,Pre-Booked,Private Room,3.4,55.08,Cash,5,No,45,N/A
BK00280,26-02-2021 22:10,2021,2,Friday,22,C0597,University Student,Walk-in,Group,1.7,7.34,E-Wallet,4,No,60,Yes
BK03500,27-02-2021 03:15,2021,2,Saturday,3,C1972,Freelancer,Walk-in,Group,1.3,5.62,Cash,5,No,70,Yes
BK05255,27-02-2021 06:09,2021,2,Saturday,6,C1412,Freelancer,Walk-in,Group,1.4,6.05,Card,3,No,63,Yes
BK03548,27-02-2021 10:55,2021,2,Saturday,10,C0179,Working Professional,Walk-in,Group,1.5,6.48,Card,2,No,79,Yes
BK05318,27-02-2021 17:07,2021,2,Saturday,17,C1677,Freelancer,Walk-in,Individual,2.3,9.94,Cash,4,Yes,70,Yes
BK03835,27-02-2021 18:53,2021,2,Saturday,18,C1448,University Student,Pre-Booked,Group,3.3,14.26,E-Wallet,4,Yes,70,N/A
BK00299,28-02-2021 04:45,2021,2,Sunday,4,C1001,University Student,Pre-Booked,Individual,2.8,12.1,E-Wallet,4,No,69,N/A
BK02753,28-02-2021 11:52,2021,2,Sunday,11,C0097,University Student,Pre-Booked,Individual,3.2,13.82,Card,3,No,60,N/A
BK01644,01-03-2021 20:04,2021,3,Monday,20,C0203,University Student,Pre-Booked,Individual,1.9,8.21,Card,4,Yes,51,N/A
BK00145,02-03-2021 08:58,2021,3,Tuesday,8,C1442,Freelancer,Pre-Booked,Individual,2.5,10.8,E-Wallet,3,No,62,N/A
BK01434,02-03-2021 14:44,2021,3,Tuesday,14,C0780,Working Professional,Pre-Booked,Private Room,3.4,55.08,E-Wallet,5,Yes,51,N/A
BK00685,02-03-2021 16:01,2021,3,Tuesday,16,C0290,University Student,Pre-Booked,Private Room,1.6,25.92,E-Wallet,3,Yes,53,N/A
BK02194,02-03-2021 17:47,2021,3,Tuesday,17,C0368,Freelancer,Pre-Booked,Individual,1.6,6.91,E-Wallet,4,Yes,45,N/A
BK04855,03-03-2021 06:38,2021,3,Wednesday,6,C1999,University Student,Pre-Booked,Group,2.9,12.53,E-Wallet,5,No,60,N/A
BK02038,03-03-2021 07:00,2021,3,Wednesday,7,C1456,University Student,Walk-in,Individual,2.3,9.94,Cash,4,No,62,Yes
BK00163,03-03-2021 09:36,2021,3,Wednesday,9,C0078,University Student,Walk-in,Individual,1.8,7.78,Card,4,No,66,Yes
BK00188,03-03-2021 19:17,2021,3,Wednesday,19,C1061,University Student,Walk-in,Individual,1.4,6.05,E-Wallet,4,Yes,65,Yes
BK05489,03-03-2021 21:44,2021,3,Wednesday,21,C1373,University Student,Pre-Booked,Individual,1.8,7.78,Card,4,Yes,65,N/A
BK01091,04-03-2021 03:12,2021,3,Thursday,3,C1437,University Student,Pre-Booked,Group,3,12.96,Card,4,No,46,N/A
BK00927,04-03-2021 07:58,2021,3,Thursday,7,C1604,Other,Walk-in,Private Room,2.4,38.88,E-Wallet,3,No,61,Yes
BK00297,04-03-2021 08:07,2021,3,Thursday,8,C1137,Freelancer,Pre-Booked,Group,2.6,11.23,Cash,5,No,50,N/A
BK02848,04-03-2021 22:27,2021,3,Thursday,22,C0172,University Student,Walk-in,Group,2,8.64,Card,3,No,65,Yes
BK01966,05-03-2021 10:34,2021,3,Friday,10,C1977,Freelancer,Pre-Booked,Group,3.5,15.12,E-Wallet,4,No,54,N/A
BK00423,05-03-2021 23:26,2021,3,Friday,23,C0764,Freelancer,Pre-Booked,Individual,2.4,10.37,Card,5,No,47,N/A
BK03371,06-03-2021 07:31,2021,3,Saturday,7,C1538,University Student,Walk-in,Individual,1.8,7.78,Cash,1,No,66,Yes
BK00588,06-03-2021 13:00,2021,3,Saturday,13,C0881,Freelancer,Pre-Booked,Group,1.8,7.78,Card,5,No,59,N/A
BK00277,07-03-2021 08:39,2021,3,Sunday,8,C0740,University Student,Pre-Booked,Individual,1.8,7.78,E-Wallet,4,No,57,N/A
BK00988,07-03-2021 10:22,2021,3,Sunday,10,C1267,University Student,Pre-Booked,Individual,3.4,14.69,Card,4,No,69,N/A
BK02798,07-03-2021 15:25,2021,3,Sunday,15,C1444,Freelancer,Walk-in,Individual,1.1,4.75,Cash,4,Yes,79,Yes
BK03729,08-03-2021 15:13,2021,3,Monday,15,C1104,University Student,Walk-in,Private Room,1.2,19.44,Cash,5,Yes,70,Yes
BK02393,08-03-2021 17:24,2021,3,Monday,17,C0915,Freelancer,Pre-Booked,Group,2.5,10.8,Cash,5,Yes,61,N/A
BK02626,09-03-2021 12:50,2021,3,Tuesday,12,C1847,University Student,Pre-Booked,Group,2.1,9.07,Card,3,No,58,N/A
BK04671,09-03-2021 13:10,2021,3,Tuesday,13,C0800,Working Professional,Walk-in,Individual,1.2,5.18,E-Wallet,2,No,60,Yes
BK02729,09-03-2021 13:35,2021,3,Tuesday,13,C1625,Other,Walk-in,Group,1.4,6.05,Cash,5,No,54,Yes
BK01940,09-03-2021 19:56,2021,3,Tuesday,19,C1871,University Student,Walk-in,Group,1.1,4.75,E-Wallet,4,Yes,54,Yes
BK00320,10-03-2021 10:29,2021,3,Wednesday,10,C1737,University Student,Pre-Booked,Group,2.7,11.66,Card,4,No,45,N/A
BK05203,10-03-2021 12:23,2021,3,Wednesday,12,C1373,University Student,Pre-Booked,Private Room,3.2,51.84,E-Wallet,4,No,49,N/A
BK02026,10-03-2021 18:57,2021,3,Wednesday,18,C1398,Working Professional,Walk-in,Individual,1.7,7.34,Cash,4,Yes,65,Yes
BK02824,11-03-2021 00:09,2021,3,Thursday,0,C1312,University Student,Pre-Booked,Group,1.9,8.21,Card,4,No,50,N/A
BK05444,11-03-2021 09:22,2021,3,Thursday,9,C0699,Freelancer,Walk-in,Individual,1.4,6.05,E-Wallet,3,No,70,Yes
BK05009,12-03-2021 08:18,2021,3,Friday,8,C0015,University Student,Pre-Booked,Individual,2.2,9.5,Card,4,No,64,N/A
BK00437,12-03-2021 08:39,2021,3,Friday,8,C0442,Working Professional,Pre-Booked,Group,2,8.64,E-Wallet,3,No,57,N/A
BK03674,12-03-2021 12:13,2021,3,Friday,12,C0085,University Student,Pre-Booked,Individual,1.8,7.78,E-Wallet,4,No,53,N/A
BK04991,12-03-2021 16:37,2021,3,Friday,16,C0050,University Student,Pre-Booked,Individual,1.7,7.34,E-Wallet,4,Yes,50,N/A
